           flux         loglam           ivar
              E              E              E
                                             
   5.116951E+00   3.914500E+00   2.985426E+00
   4.966885E+00   3.914600E+00   2.746362E+00
   6.309374E+00   3.914700E+00   2.445400E+00
   6.759196E+00   3.914800E+00   2.176276E+00
   6.691399E+00   3.914900E+00   2.226681E+00
   7.468629E+00   3.915000E+00   2.256927E+00
   6.157097E+00   3.915100E+00   2.451817E+00
   5.763703E+00   3.915200E+00   2.484728E+00
   6.036852E+00   3.915300E+00   2.159331E+00
   7.224806E+00   3.915400E+00   1.416519E+00
   6.889678E+00   3.915500E+00   1.449927E+00
   5.351549E+00   3.915600E+00   2.133041E+00
   6.203622E+00   3.915700E+00   2.469350E+00
   7.318863E+00   3.915800E+00   2.410725E+00
   4.961689E+00   3.915900E+00   2.623644E+00
   6.093615E+00   3.916000E+00   2.487037E+00
   6.895628E+00   3.916100E+00   2.333076E+00
   6.035407E+00   3.916200E+00   2.282365E+00
   5.281820E+00   3.916300E+00   2.413899E+00
   4.409300E+00   3.916400E+00   2.648661E+00
   5.200191E+00   3.916500E+00   2.755239E+00
   6.295908E+00   3.916600E+00   2.774408E+00
   6.124040E+00   3.916700E+00   2.689676E+00
   6.102943E+00   3.916800E+00   2.517389E+00
   6.436366E+00   3.916900E+00   2.247635E+00
   7.602198E+00   3.917000E+00   2.227114E+00
   6.023116E+00   3.917100E+00   2.503386E+00
   6.078420E+00   3.917200E+00   2.576758E+00
   4.760895E+00   3.917300E+00   1.712816E+00
   5.778072E+00   3.917400E+00   1.684115E+00
   5.785123E+00   3.917500E+00   1.569765E+00
   5.484710E+00   3.917600E+00   2.523432E+00
   6.768240E+00   3.917700E+00   2.310585E+00
   5.285212E+00   3.917800E+00   2.418077E+00
   6.577418E+00   3.917900E+00   1.900595E+00
   7.527661E+00   3.918000E+00   1.365496E+00
   6.187779E+00   3.918100E+00   1.058822E+00
   5.319788E+00   3.918200E+00   8.759191E-01
   6.400946E+00   3.918300E+00   8.664681E-01
   4.977923E+00   3.918400E+00   1.115225E+00
   5.674745E+00   3.918500E+00   9.237100E-01
   6.673459E+00   3.918600E+00   5.141290E-01
   4.559182E+00   3.918700E+00   8.656259E-01
   4.165379E+00   3.918800E+00   1.788035E+00
   4.859856E+00   3.918900E+00   1.304076E+00
   5.173401E+00   3.919000E+00   8.143400E-01
   6.668261E+00   3.919100E+00   6.764734E-01
   6.258287E+00   3.919200E+00   4.552780E-01
   5.598075E+00   3.919300E+00   9.163864E-01
   4.220551E+00   3.919400E+00   2.141810E+00
   6.410764E+00   3.919500E+00   2.066003E+00
   6.138052E+00   3.919600E+00   1.987266E+00
   4.764601E+00   3.919700E+00   1.458830E+00
   6.540642E+00   3.919800E+00   1.113117E+00
   6.359302E+00   3.919900E+00   1.543350E+00
   5.464022E+00   3.920000E+00   2.190949E+00
   4.728340E+00   3.920100E+00   2.223322E+00
   5.008635E+00   3.920200E+00   2.007531E+00
   6.674016E+00   3.920300E+00   1.902889E+00
   5.185105E+00   3.920400E+00   2.341901E+00
   6.650770E+00   3.920500E+00   2.623498E+00
   5.518058E+00   3.920600E+00   2.827814E+00
   5.078276E+00   3.920700E+00   1.768896E+00
   4.594323E+00   3.920800E+00   1.500333E+00
   5.584736E+00   3.920900E+00   1.493070E+00
   5.360119E+00   3.921000E+00   2.073995E+00
   5.584478E+00   3.921100E+00   1.986209E+00
   5.493067E+00   3.921200E+00   1.917564E+00
   7.865715E+00   3.921300E+00   1.363248E+00
   6.744971E+00   3.921400E+00   4.419942E-01
   4.114212E+00   3.921500E+00   1.505587E-01
   4.542761E+00   3.921600E+00   2.039581E-01
   6.293085E+00   3.921700E+00   7.047566E-01
   4.257470E+00   3.921800E+00   1.192170E+00
   4.987309E+00   3.921900E+00   8.066248E-01
   4.592692E+00   3.922000E+00   6.272911E-01
   4.442934E+00   3.922100E+00   1.334385E+00
   4.857440E+00   3.922200E+00   2.412188E+00
   5.093656E+00   3.922300E+00   2.175924E+00
   6.510430E+00   3.922400E+00   1.962281E+00
   4.858112E+00   3.922500E+00   1.654156E+00
   5.887225E+00   3.922600E+00   1.423914E+00
   6.079574E+00   3.922700E+00   1.799974E+00
   5.036679E+00   3.922800E+00   2.482171E+00
   5.149154E+00   3.922900E+00   2.674631E+00
   5.545991E+00   3.923000E+00   2.598076E+00
   4.850823E+00   3.923100E+00   2.610401E+00
   6.174152E+00   3.923200E+00   1.588976E+00
   6.103975E+00   3.923300E+00   1.259303E+00
   6.161341E+00   3.923400E+00   1.025827E+00
   6.638504E+00   3.923500E+00   8.253500E-01
   6.224221E+00   3.923600E+00   1.282616E+00
   4.742144E+00   3.923700E+00   2.207724E+00
   5.000781E+00   3.923800E+00   2.514502E+00
   6.018176E+00   3.923900E+00   2.271733E+00
   6.587847E+00   3.924000E+00   1.981573E+00
   5.421672E+00   3.924100E+00   1.999392E+00
   5.345870E+00   3.924200E+00   1.245551E+00
   3.202664E+00   3.924300E+00   5.028878E-01
   1.837586E+00   3.924400E+00   2.318019E-01
   4.013479E+00   3.924500E+00   5.115316E-01
   5.816546E+00   3.924600E+00   1.521079E+00
   2.866636E+00   3.924700E+00   2.399693E+00
   5.121243E+00   3.924800E+00   2.626582E+00
   5.608754E+00   3.924900E+00   2.389259E+00
   4.590881E+00   3.925000E+00   2.066679E+00
   6.307300E+00   3.925100E+00   1.163461E+00
   6.005818E+00   3.925200E+00   7.242927E-01
   5.707273E+00   3.925300E+00   9.005209E-01
   5.460248E+00   3.925400E+00   1.776011E+00
   4.007210E+00   3.925500E+00   2.251137E+00
   4.825145E+00   3.925600E+00   2.045142E+00
   4.755233E+00   3.925700E+00   1.532504E+00
   4.394935E+00   3.925800E+00   9.215120E-01
   6.242221E+00   3.925900E+00   3.483969E-01
   7.241696E+00   3.926000E+00   1.717017E-01
   2.937804E+00   3.926100E+00   3.588446E-01
   5.938482E+00   3.926200E+00   1.388032E+00
   5.024704E+00   3.926300E+00   2.034110E+00
   5.079426E+00   3.926400E+00   2.346788E+00
   6.574371E+00   3.926500E+00   2.420394E+00
   5.605715E+00   3.926600E+00   2.518950E+00
   5.636124E+00   3.926700E+00   2.383181E+00
   4.474313E+00   3.926800E+00   2.163007E+00
   4.888491E+00   3.926900E+00   2.129478E+00
   5.867215E+00   3.927000E+00   1.401503E+00
   2.628529E+00   3.927100E+00   8.209282E-01
   3.901227E+00   3.927200E+00   7.918462E-01
   4.833527E+00   3.927300E+00   1.539633E+00
   3.932991E+00   3.927400E+00   2.181703E+00
   5.233184E+00   3.927500E+00   2.250752E+00
   4.430947E+00   3.927600E+00   8.741342E-01
   3.010999E+00   3.927700E+00   3.346862E-01
   8.657117E+00   3.927800E+00   2.019420E-01
   7.729559E+00   3.927900E+00   4.283726E-01
   5.197330E+00   3.928000E+00   1.019300E+00
   4.941646E+00   3.928100E+00   1.243278E+00
   6.478742E+00   3.928200E+00   1.874440E+00
   5.645069E+00   3.928300E+00   2.079689E+00
   6.594212E+00   3.928400E+00   2.206508E+00
   6.443937E+00   3.928500E+00   2.333474E+00
   6.813358E+00   3.928600E+00   2.308921E+00
   5.659861E+00   3.928700E+00   2.154602E+00
   5.551257E+00   3.928800E+00   2.076115E+00
   4.157005E+00   3.928900E+00   2.394413E+00
   6.963513E+00   3.929000E+00   2.239229E+00
   5.547979E+00   3.929100E+00   1.707391E+00
   4.857022E+00   3.929200E+00   1.231138E+00
   5.601144E+00   3.929300E+00   1.390854E+00
   5.139804E+00   3.929400E+00   2.064683E+00
   5.537325E+00   3.929500E+00   2.252558E+00
   5.125384E+00   3.929600E+00   1.826177E+00
   4.192086E+00   3.929700E+00   1.090298E+00
   4.395342E+00   3.929800E+00   7.247769E-01
   5.538384E+00   3.929900E+00   1.019853E+00
   3.935028E+00   3.930000E+00   2.178122E+00
   4.843478E+00   3.930100E+00   2.110879E+00
   5.766515E+00   3.930200E+00   1.947976E+00
   5.385109E+00   3.930300E+00   2.027894E+00
   5.831221E+00   3.930400E+00   2.060499E+00
   4.933973E+00   3.930500E+00   2.022509E+00
   5.223478E+00   3.930600E+00   1.925593E+00
   6.462452E+00   3.930700E+00   1.837874E+00
   6.891854E+00   3.930800E+00   1.812354E+00
   5.745945E+00   3.930900E+00   1.912526E+00
   6.632470E+00   3.931000E+00   1.742864E+00
   6.318562E+00   3.931100E+00   1.734525E+00
   5.177285E+00   3.931200E+00   2.023129E+00
   5.870852E+00   3.931300E+00   2.195491E+00
   5.464499E+00   3.931400E+00   1.920587E+00
   3.976503E+00   3.931500E+00   1.585004E+00
   6.722759E+00   3.931600E+00   1.653392E+00
   4.003139E+00   3.931700E+00   2.436067E+00
   6.216743E+00   3.931800E+00   2.132453E+00
   5.281786E+00   3.931900E+00   1.466236E+00
   5.654846E+00   3.932000E+00   9.283717E-01
   6.426053E+00   3.932100E+00   1.069536E+00
   6.160526E+00   3.932200E+00   1.619146E+00
   5.044506E+00   3.932300E+00   2.118867E+00
   6.087195E+00   3.932400E+00   2.196615E+00
   5.572524E+00   3.932500E+00   2.292013E+00
   4.976458E+00   3.932600E+00   2.270950E+00
   4.201983E+00   3.932700E+00   2.065268E+00
   4.817930E+00   3.932800E+00   2.029319E+00
   4.895716E+00   3.932900E+00   2.237215E+00
   5.133666E+00   3.933000E+00   2.196881E+00
   4.827764E+00   3.933100E+00   1.951043E+00
   5.385251E+00   3.933200E+00   1.527403E+00
   5.315426E+00   3.933300E+00   1.462400E+00
   6.502615E+00   3.933400E+00   1.603408E+00
   5.852093E+00   3.933500E+00   1.975330E+00
   6.312316E+00   3.933600E+00   2.091319E+00
   5.682858E+00   3.933700E+00   2.182791E+00
   5.089449E+00   3.933800E+00   2.046842E+00
   4.371280E+00   3.933900E+00   1.730509E+00
   5.373084E+00   3.934000E+00   1.509004E+00
   5.169352E+00   3.934100E+00   1.622152E+00
   4.396663E+00   3.934200E+00   1.848398E+00
   5.854993E+00   3.934300E+00   1.793421E+00
   5.750918E+00   3.934400E+00   1.544540E+00
   4.619015E+00   3.934500E+00   1.490445E+00
   3.970231E+00   3.934600E+00   1.658160E+00
   5.140885E+00   3.934700E+00   1.818328E+00
   5.130627E+00   3.934800E+00   1.964748E+00
   5.858401E+00   3.934900E+00   1.848560E+00
   6.070477E+00   3.935000E+00   1.710294E+00
   6.456525E+00   3.935100E+00   1.510064E+00
   4.424519E+00   3.935200E+00   1.322251E+00
   6.099450E+00   3.935300E+00   1.141867E+00
   5.639066E+00   3.935400E+00   1.047421E+00
   3.790281E+00   3.935500E+00   8.995183E-01
   3.674928E+00   3.935600E+00   7.192959E-01
   5.901583E+00   3.935700E+00   6.848844E-01
   3.109635E+00   3.935800E+00   6.562130E-01
   2.011461E+00   3.935900E+00   6.118380E-01
   5.267591E+00   3.936000E+00   5.382879E-01
   3.609945E+00   3.936100E+00   4.479191E-01
   3.730971E+00   3.936200E+00   5.246946E-01
   5.552933E+00   3.936300E+00   5.734886E-01
   4.509245E+00   3.936400E+00   6.249868E-01
   3.688858E+00   3.936500E+00   7.194309E-01
   8.299403E+00   3.936600E+00   7.410769E-01
   3.669528E+00   3.936700E+00   8.354899E-01
   4.093992E+00   3.936800E+00   1.203613E+00
   4.421184E+00   3.936900E+00   1.257294E+00
   4.530096E+00   3.937000E+00   9.398834E-01
   4.088111E+00   3.937100E+00   6.104278E-01
   2.815171E+00   3.937200E+00   4.951712E-01
   3.436841E+00   3.937300E+00   4.567305E-01
   8.383698E+00   3.937400E+00   4.786785E-01
   4.963947E+00   3.937500E+00   5.100368E-01
   3.454703E+00   3.937600E+00   5.027890E-01
   4.560648E+00   3.937700E+00   4.594095E-01
   5.599209E+00   3.937800E+00   5.628505E-01
   4.873346E+00   3.937900E+00   5.218319E-01
   5.586020E+00   3.938000E+00   6.124972E-01
   1.794774E+00   3.938100E+00   6.001007E-01
   3.567024E+00   3.938200E+00   5.414340E-01
   5.316139E+00   3.938300E+00   7.331250E-01
   4.823327E+00   3.938400E+00   8.236184E-01
   3.975734E+00   3.938500E+00   8.757983E-01
   4.766735E+00   3.938600E+00   9.749324E-01
   4.947351E+00   3.938700E+00   9.575122E-01
   4.512837E+00   3.938800E+00   1.100369E+00
   3.225412E+00   3.938900E+00   1.264088E+00
   4.934921E+00   3.939000E+00   1.109817E+00
   4.736057E+00   3.939100E+00   1.276404E+00
   6.283160E+00   3.939200E+00   1.336423E+00
   3.108009E+00   3.939300E+00   1.409140E+00
   4.622391E+00   3.939400E+00   1.512492E+00
   4.654537E+00   3.939500E+00   1.571996E+00
   3.696573E+00   3.939600E+00   1.482777E+00
   4.510168E+00   3.939700E+00   1.497489E+00
   5.371545E+00   3.939800E+00   1.593403E+00
   4.672237E+00   3.939900E+00   1.598065E+00
   5.939410E+00   3.940000E+00   1.439636E+00
   4.590003E+00   3.940100E+00   1.603222E+00
   5.463853E+00   3.940200E+00   1.583798E+00
   4.868119E+00   3.940300E+00   1.501120E+00
   6.096720E+00   3.940400E+00   1.441484E+00
   4.332561E+00   3.940500E+00   1.662748E+00
   6.015097E+00   3.940600E+00   1.658741E+00
   4.670748E+00   3.940700E+00   1.735521E+00
   5.932853E+00   3.940800E+00   1.599078E+00
   4.222707E+00   3.940900E+00   1.472084E+00
   4.819765E+00   3.941000E+00   1.231676E+00
   5.464031E+00   3.941100E+00   1.238115E+00
   4.427970E+00   3.941200E+00   1.464722E+00
   3.449793E+00   3.941300E+00   1.742701E+00
   4.788362E+00   3.941400E+00   1.711683E+00
   5.955101E+00   3.941500E+00   1.555728E+00
   4.806323E+00   3.941600E+00   1.530995E+00
   5.688481E+00   3.941700E+00   1.371523E+00
   4.558391E+00   3.941800E+00   1.364557E+00
   3.777793E+00   3.941900E+00   1.417472E+00
   4.159799E+00   3.942000E+00   1.536888E+00
   6.217350E+00   3.942100E+00   1.424273E+00
   4.575076E+00   3.942200E+00   1.523230E+00
   4.182557E+00   3.942300E+00   1.584759E+00
   4.734524E+00   3.942400E+00   1.331905E+00
   5.933239E+00   3.942500E+00   8.447125E-01
   5.143230E+00   3.942600E+00   4.815635E-01
   9.246517E+00   3.942700E+00   3.571173E-01
   4.571312E+00   3.942800E+00   4.225891E-01
   3.992738E+00   3.942900E+00   4.122047E-01
   5.760444E+00   3.943000E+00   2.897024E-01
   2.066321E+00   3.943100E+00   2.934155E-01
   5.071391E+00   3.943200E+00   6.996647E-01
   5.027413E+00   3.943300E+00   8.809766E-01
   4.815802E+00   3.943400E+00   3.904966E-01
   5.515345E+00   3.943500E+00   2.328762E-01
   3.633901E+00   3.943600E+00   3.768480E-01
   3.865881E+00   3.943700E+00   9.357828E-01
   3.555145E+00   3.943800E+00   1.321470E+00
   4.062861E+00   3.943900E+00   1.328598E+00
   3.722830E+00   3.944000E+00   1.247720E+00
   4.725178E+00   3.944100E+00   7.375529E-01
   2.030805E+00   3.944200E+00   5.261163E-01
   4.041298E+00   3.944300E+00   7.073995E-01
   6.685683E+00   3.944400E+00   1.065403E+00
   4.506160E+00   3.944500E+00   9.793225E-01
   6.795177E+00   3.944600E+00   9.412875E-01
   6.473527E+00   3.944700E+00   1.517535E+00
   4.564767E+00   3.944800E+00   1.529917E+00
   3.430116E+00   3.944900E+00   1.361192E+00
   4.715605E+00   3.945000E+00   1.223424E+00
   5.593888E+00   3.945100E+00   1.171610E+00
   4.246377E+00   3.945200E+00   1.417292E+00
   5.139112E+00   3.945300E+00   1.618726E+00
   4.728182E+00   3.945400E+00   1.643206E+00
   3.690609E+00   3.945500E+00   1.349933E+00
   4.389300E+00   3.945600E+00   1.120421E+00
   4.644872E+00   3.945700E+00   7.504054E-01
   5.571599E+00   3.945800E+00   3.698685E-01
   7.651979E+00   3.945900E+00   1.618465E-01
   7.686227E+00   3.946000E+00   9.561685E-02
   4.635231E-01   3.946100E+00   2.302648E-01
   3.453289E+00   3.946200E+00   7.329241E-01
   1.760023E+00   3.946300E+00   3.572633E-01
   8.713798E-01   3.946400E+00   2.549522E-01
  -6.206594E-01   3.946500E+00   4.371456E-01
   4.213125E+00   3.946600E+00   1.166656E+00
   4.619418E+00   3.946700E+00   1.407544E+00
   4.549384E+00   3.946800E+00   1.248081E+00
   3.812193E+00   3.946900E+00   1.078541E+00
   2.849575E+00   3.947000E+00   8.364011E-01
   3.875179E+00   3.947100E+00   6.988196E-01
   5.712846E+00   3.947200E+00   1.014704E+00
   4.711500E+00   3.947300E+00   1.310365E+00
   5.392676E+00   3.947400E+00   1.295862E+00
   3.028909E+00   3.947500E+00   1.455154E+00
   3.171496E+00   3.947600E+00   1.464153E+00
   4.931972E+00   3.947700E+00   1.265310E+00
   4.594525E+00   3.947800E+00   7.651932E-01
   4.492855E+00   3.947900E+00   3.618354E-01
   5.678731E+00   3.948000E+00   4.608924E-01
   3.818959E+00   3.948100E+00   1.082731E+00
   5.055098E+00   3.948200E+00   1.589048E+00
   3.551880E+00   3.948300E+00   1.659422E+00
   4.488296E+00   3.948400E+00   1.523619E+00
   3.955321E+00   3.948500E+00   1.357051E+00
   3.552335E+00   3.948600E+00   8.567093E-01
   9.625675E+00   3.948700E+00   3.213209E-01
   2.831461E-01   3.948800E+00   1.001051E-01
   7.136927E+00   3.948900E+00   1.289034E-01
   2.050636E+00   3.949000E+00   6.416706E-01
   5.343280E+00   3.949100E+00   1.192319E+00
   4.104132E+00   3.949200E+00   1.186390E+00
   4.112802E+00   3.949300E+00   1.182286E+00
   4.866828E+00   3.949400E+00   1.260976E+00
   4.076654E+00   3.949500E+00   9.212709E-01
   2.341798E+00   3.949600E+00   4.520627E-01
   5.431593E+00   3.949700E+00   3.485850E-01
   5.653728E+00   3.949800E+00   6.603259E-01
   3.674852E+00   3.949900E+00   1.100202E+00
   5.172208E+00   3.950000E+00   1.265742E+00
   3.427283E+00   3.950100E+00   1.398920E+00
   6.785331E+00   3.950200E+00   1.161200E+00
   4.652537E+00   3.950300E+00   7.449000E-01
   6.809516E+00   3.950400E+00   2.316592E-01
   6.035550E+00   3.950500E+00   1.362840E-01
   2.003228E+00   3.950600E+00   4.370954E-01
   4.524053E+00   3.950700E+00   1.092740E+00
   4.374836E+00   3.950800E+00   1.160278E+00
   5.963606E+00   3.950900E+00   1.143681E+00
   5.171460E+00   3.951000E+00   1.281708E+00
   2.980417E+00   3.951100E+00   1.401304E+00
   4.669483E+00   3.951200E+00   1.444503E+00
   3.408224E+00   3.951300E+00   1.511181E+00
   3.323375E+00   3.951400E+00   1.443092E+00
   4.412206E+00   3.951500E+00   7.170835E-01
   2.194312E+00   3.951600E+00   3.154920E-01
   1.177575E+00   3.951700E+00   4.169779E-01
   5.712406E+00   3.951800E+00   9.778196E-01
   2.536921E+00   3.951900E+00   1.516235E+00
   3.237386E+00   3.952000E+00   1.313836E+00
   6.888822E+00   3.952100E+00   7.870381E-01
   3.978614E+00   3.952200E+00   3.647080E-01
   6.549894E+00   3.952300E+00   1.527300E-01
   2.702716E+00   3.952400E+00   1.425989E-01
   2.177824E+00   3.952500E+00   3.999978E-01
   4.257828E+00   3.952600E+00   8.511033E-01
   4.257597E+00   3.952700E+00   1.134756E+00
   3.038342E+00   3.952800E+00   1.328209E+00
   3.801167E+00   3.952900E+00   1.161621E+00
   5.348531E+00   3.953000E+00   9.914228E-01
   4.617662E+00   3.953100E+00   1.062881E+00
   3.067740E+00   3.953200E+00   1.222064E+00
   5.667893E+00   3.953300E+00   1.024946E+00
   4.447709E+00   3.953400E+00   7.981463E-01
   4.515801E+00   3.953500E+00   8.480123E-01
   3.836424E+00   3.953600E+00   9.642216E-01
   7.167667E+00   3.953700E+00   5.225801E-01
   1.433125E+00   3.953800E+00   2.597295E-01
   5.733453E+00   3.953900E+00   3.440176E-01
   2.912973E+00   3.954000E+00   6.010830E-01
   5.982259E+00   3.954100E+00   9.773523E-01
   3.155288E+00   3.954200E+00   1.156403E+00
   1.770359E+00   3.954300E+00   6.899741E-01
   4.786072E+00   3.954400E+00   1.960265E-01
   3.210092E+00   3.954500E+00   1.583405E-01
   2.967265E+00   3.954600E+00   4.500540E-01
   6.981592E+00   3.954700E+00   8.754769E-01
   3.424331E+00   3.954800E+00   1.105518E+00
   3.446245E+00   3.954900E+00   1.242894E+00
   5.331854E+00   3.955000E+00   1.220879E+00
   2.670540E+00   3.955100E+00   1.342285E+00
   4.482465E+00   3.955200E+00   1.003977E+00
   5.375392E+00   3.955300E+00   1.206032E+00
   6.030464E+00   3.955400E+00   1.063517E+00
   4.174537E+00   3.955500E+00   8.288388E-01
   4.089219E+00   3.955600E+00   7.222775E-01
   2.356732E+00   3.955700E+00   1.090722E+00
   4.927123E+00   3.955800E+00   1.163077E+00
   4.660781E+00   3.955900E+00   1.176907E+00
   4.466742E+00   3.956000E+00   9.851919E-01
   5.984890E+00   3.956100E+00   6.707860E-01
   4.935193E+00   3.956200E+00   6.612898E-01
   2.561872E+00   3.956300E+00   9.828918E-01
   2.893107E+00   3.956400E+00   1.195269E+00
   3.632912E+00   3.956500E+00   1.109357E+00
   6.087193E+00   3.956600E+00   8.753929E-01
   5.907826E+00   3.956700E+00   5.511683E-01
   5.433991E+00   3.956800E+00   5.339990E-01
   1.731784E+00   3.956900E+00   8.251206E-01
   5.893600E+00   3.957000E+00   1.022744E+00
   4.410903E+00   3.957100E+00   1.020694E+00
   4.102458E+00   3.957200E+00   1.036649E+00
   4.260042E+00   3.957300E+00   1.136068E+00
   5.607851E+00   3.957400E+00   1.037595E+00
   3.990717E+00   3.957500E+00   1.083102E+00
   6.492061E+00   3.957600E+00   8.138614E-01
   6.274156E+00   3.957700E+00   6.720116E-01
   4.829103E+00   3.957800E+00   6.362656E-01
   3.651552E+00   3.957900E+00   7.744315E-01
   4.041865E+00   3.958000E+00   1.019753E+00
   3.433456E+00   3.958100E+00   1.037504E+00
   5.451330E+00   3.958200E+00   6.853489E-01
   5.506509E+00   3.958300E+00   7.100602E-01
   5.398980E+00   3.958400E+00   8.681555E-01
   4.765067E+00   3.958500E+00   8.193862E-01
   5.654693E+00   3.958600E+00   8.333297E-01
   5.530016E+00   3.958700E+00   8.930629E-01
   6.768178E+00   3.958800E+00   7.230524E-01
   3.376400E+00   3.958900E+00   8.473393E-01
   4.240179E+00   3.959000E+00   8.957881E-01
   6.070038E+00   3.959100E+00   6.680225E-01
   1.471521E+00   3.959200E+00   4.426121E-01
   6.765000E+00   3.959300E+00   4.894589E-01
   3.072223E+00   3.959400E+00   6.373648E-01
   3.027281E+00   3.959500E+00   8.456731E-01
   5.917380E+00   3.959600E+00   9.029909E-01
   6.450264E+00   3.959700E+00   1.047889E+00
   4.584031E+00   3.959800E+00   1.074167E+00
   4.097505E+00   3.959900E+00   1.047894E+00
   2.824718E+00   3.960000E+00   9.162684E-01
   3.029594E+00   3.960100E+00   9.132238E-01
   3.403373E+00   3.960200E+00   1.166920E+00
   4.170891E+00   3.960300E+00   1.102170E+00
   3.515779E+00   3.960400E+00   9.977637E-01
   2.829859E+00   3.960500E+00   8.624048E-01
   5.767554E+00   3.960600E+00   6.268573E-01
   6.108389E+00   3.960700E+00   6.812846E-01
   6.307548E+00   3.960800E+00   6.267116E-01
   2.573028E+00   3.960900E+00   6.037310E-01
   3.438634E+00   3.961000E+00   8.547661E-01
   4.349859E+00   3.961100E+00   1.059501E+00
   5.412984E+00   3.961200E+00   1.044484E+00
   3.800198E+00   3.961300E+00   1.082096E+00
   3.433910E+00   3.961400E+00   1.140973E+00
   1.816072E+00   3.961500E+00   1.139069E+00
   4.473303E+00   3.961600E+00   6.998186E-01
   3.586680E+00   3.961700E+00   4.136475E-01
   1.757123E+00   3.961800E+00   4.081295E-01
   6.129755E+00   3.961900E+00   5.244306E-01
   3.984837E+00   3.962000E+00   6.213442E-01
   2.830123E+00   3.962100E+00   6.599140E-01
   4.489013E+00   3.962200E+00   8.081183E-01
   5.337772E+00   3.962300E+00   8.650756E-01
   3.575557E+00   3.962400E+00   8.831856E-01
   2.454357E+00   3.962500E+00   9.691613E-01
   3.726968E+00   3.962600E+00   7.836327E-01
   1.173452E+00   3.962700E+00   6.328267E-01
   2.695765E+00   3.962800E+00   6.559393E-01
   3.427270E+00   3.962900E+00   8.150090E-01
   2.778410E+00   3.963000E+00   9.057757E-01
   4.526459E+00   3.963100E+00   8.004494E-01
   2.263524E+00   3.963200E+00   7.652039E-01
   4.332502E+00   3.963300E+00   8.610488E-01
   4.718513E+00   3.963400E+00   8.950946E-01
   3.130526E+00   3.963500E+00   8.582621E-01
   3.615652E+00   3.963600E+00   7.487246E-01
   4.346979E+00   3.963700E+00   7.317128E-01
   4.377343E+00   3.963800E+00   7.482417E-01
   5.254572E+00   3.963900E+00   7.500091E-01
   2.892574E+00   3.964000E+00   8.022941E-01
   4.510238E+00   3.964100E+00   7.706661E-01
   3.703744E+00   3.964200E+00   7.853439E-01
   2.877153E+00   3.964300E+00   8.185149E-01
   1.650456E+00   3.964400E+00   8.436920E-01
   3.094926E+00   3.964500E+00   7.996616E-01
